Id,Link,Counter,File Name,Start Time,End Time,Duration,Identifier Timestamp,Identifier Coordinates,Object Involved,Cyclist Direction,Object Involved in Accident Direction,Ego Accident,Camera Position,Trimming Dimension for Resize,Time of Collision,Vulnerability Score,Abnormality,Severity Score,Fault,Right of Way,Age,Competitive Biking?,Dimensions
108,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1372,80,u22,0:22:52:00,0:22:57:00,5,0:22:52:00,772 297 903 537,Car,Forwards,Right,0,Front Dashcam,,00:22:56:00,0.3,0,2,1,0,2,0,1280x720
109,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1405,82,u22,0:23:25:00,0:23:28:00,3,0:23:26:20,345 321 375 361,Cyclist,Right,Left,0,Front Dashcam,,00:23:26:00,0.483333333,0,1,1,0,2,0,1280x720
110,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1416,83,u22,0:23:35:80,0:23:39:00,3.2,0:23:35:80,754 361 800 419,None,Backwards,None,0,Front Dashcam,,00:23:36:33,0.133333333,1,1,0,0,2,0,1280x720
111,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1436,84,u22,0:23:56:00,0:24:02:00,6,0:23:56:00,569 402 607 457,Truck,Forwards,Forwards,0,Front Dashcam,,00:24:00:00,0.15,0,1,1,0,2,0,1280x720
112,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1446,85,u22,0:24:06:00,0:24:09:00,3,0:24:08:00,709 45 1163 580,Car,Backwards,Forwards,1,Front Dashcam,,00:24:07:00,0.7,0,1,0,1,2,0,1280x720
113,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1453,86,u22,0:24:13:00,0:24:16:00,3,0:24:13:00,688 273 755 423,Car,Forwards,Right,0,Multiple,,00:24:14:00,0.366666667,0,2,1,0,2,1,1280x720
114,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1464,88,u22,0:24:24:00,0:24:26:00,2,0:24:24:00,755 338 894 629,Car,Forwards,Right,0,Front Dashcam,"0, -1",00:24:25:00,0.633333333,0,1,0,1,3,0,1280x720
115,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1468,89,u22,0:24:27:30,0:24:30:00,2.7,0:24:28:60,937 250 1110 688,Barrier,Forwards,None,0,Front Dashcam,,00:24:28:33,0.066666667,1,1,0,0,2,0,1280x720
116,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1475,90,u22,0:24:34:50,0:24:40:00,5.5,0:24:34:50,969 281 1045 406,Car,Left,Backwards,0,Front Dashcam,,00:24:38:00,0.783333333,0,2,0,1,2,0,1280x720
117,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1523,95,u22,0:25:22:50,0:25:23:50,1,0:25:22:50,720 237 848 399,Pedestrian,Backwards,Left,0,Front Dashcam,,00:25:22:33,0.416666667,0,2,0,0,3,0,1280x720
118,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1530,97,u22,0:25:29:80,0:25:33:00,3.2,0:25:30:80,474 358 572 522,Barrier,Forwards,None,0,Front Dashcam,,00:25:30:00,0.85,0,1,0,0,2,0,1280x720
119,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1536,99,u22,0:25:36:00,0:25:38:20,2.2,0:25:37:20,621 254 818 591,None,Backwards,None,0,Front Dashcam,,00:25:37:00,0.633333333,0,1,0,0,2,0,1280x720
120,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1434,101,u22,0:23:53:35,0:23:55:00,1.65,0:23:53:35,854 288 962 446,None,Backwards,None,0,Front Dashcam,,00:23:54:00,0.483333333,0,1,0,0,2,0,1280x720
121,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1574,102,u22,0:26:14:00,0:26:17:00,3,0:26:14:00,986 325 1055 420,Car,Left,Forwards,0,Front Dashcam,,00:26:16:00,0.5,0,1,1,0,1,0,1280x720
122,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1702,107,u22,0:28:21:40,0:28:25:00,3.6,0:28:21:40,549 308 597 435,Car,Forwards,Right,0,Front Dashcam,,00:28:23:00,0.3,0,2,1,0,2,0,1280x720
123,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1707,108,u22,0:28:27:00,0:28:29:00,2,0:28:28:15,566 68 883 670,Cyclist,Forwards,Backwards,1,Cycle Cam,,00:28:28:00,0.716666667,0,1,0,1,2,0,1280x720
124,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1710,109,u22,0:28:30:00,0:28:33:00,3,0:28:31:30,946 170 1146 466,Car,Forwards,Backwards,0,Front Dashcam,,00:28:31:00,0.616666667,0,1,0,0,2,0,1280x720
125,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1735,111,u22,0:28:55:00,0:28:59:00,4,0:28:55:00,718 256 769 324,Car,Forwards,Left,0,Cycle Cam,,00:28:56:00,0.45,0,2,-1,0,2,0,1280x720
126,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1749,112,u22,0:29:08:40,0:29:13:00,4.6,0:29:10:40,683 278 765 445,Cyclist,Forwards,Left,1,Cycle Cam,,00:29:12:00,0.216666667,0,1,0,0,2,0,1280x720
127,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1772,113,u22,0:29:32:00,0:29:37:00,5,0:29:32:00,196 0 558 694,Cyclist,Backwards,Backwards,1,Cycle Back Cam,"0, -1",00:29:36:66,0.483333333,0,0,0,1,2,0,1280x720
128,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1848,120,u22,0:30:47:35,0:30:51:00,3.65,0:30:47:35,620 201 680 335,Cyclist,Forwards,Forwards,1,Cycle Cam,,00:30:50:00,0.5,0,1,1,0,2,0,1280x720
129,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1871,121,u22,0:31:11:00,0:31:15:00,4,0:31:13:50,892 283 1008 437,Car,Left,Forwards,1,Front Dashcam,,00:31:14:00,0.933333333,0,3,0,1,1,0,1280x720
130,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1876,122,u22,0:31:16:00,0:31:22:00,6,0:31:17:00,601 227 667 349,Car,Backwards,None,1,Front Dashcam,,00:31:20:00,0.366666667,0,1,0,1,2,0,1280x720
131,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1910,123,u22,0:31:50:00,0:31:54:00,4,0:31:50:00,487 188 551 334,Car,Backwards,Backwards,0,Front Dashcam,,00:31:52:00,0.3,0,2,1,0,2,0,1280x720
132,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1937,124,u22,0:32:17:00,0:32:21:00,4,0:32:17:00,1185 597 1002 200,Car,Forwards,Right,0,Front Dashcam,,00:32:20:00,0.15,0,1,1,0,2,0,1280x720
133,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=1959,125,u22,0:32:38:50,0:32:44:50,6,0:32:38:50,618 251 758 425,Car,Forwards,Forwards,0,Front Dashcam,,00:32:43:66,0.65,0,1,1,0,2,0,1280x720
134,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2001,127,u22,0:33:21:00,0:33:27:00,6,0:33:22:00,606 383 654 514,Bus,Left,Left,0,Front Dashcam,,00:33:24:33,0.633333333,0,1,1,0,2,0,1280x720
135,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2026,128,u22,0:33:45:60,0:33:47:00,1.4,0:33:45:60,606 378 689 541,Car,Forwards,Right,0,Cycle Cam Risky,"0, -1",00:33:46:33,0.633333333,0,1,-1,-1,1,0,1280x720
136,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2028,129,u22,0:33:48:00,0:33:52:00,4,0:33:49:30,831 315 1167 694,Car,Left,Forwards,1,Front Dashcam,,00:33:49:66,0.216666667,0,1,1,0,2,0,1280x720
137,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2040,130,u22,0:34:00:00,0:34:04:60,4.6,0:34:00:00,713 275 777 347,Car,Backwards,Right,0,Front Dashcam,"0, -1",00:34:02:00,0.783333333,0,2,0,1,2,0,1280x720
138,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2047,131,u22,0:34:06:10,0:34:08:00,1.9,0:34:06:10,676 260 785 439,Car,Right,Right,0,Front Dashcam,,00:34:07:00,0.3,0,2,-1,0,1,0,1280x720
139,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2051,132,u22,0:34:10:40,0:34:14:00,3.6,0:34:11:40,620 257 722 403,Car,Forwards,Left,0,Front Dashcam,,00:34:11:00,0.7,0,2,1,0,2,0,1280x720
140,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2056,133,u22,0:34:16:00,0:34:21:00,5,0:34:18:00,660 276 756 424,Car,Backwards,Right,0,Front Dashcam,,00:34:17:66,0.3,0,1,1,0,2,0,1280x720
141,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2066,134,u22,0:34:25:25,0:34:30:20,4.95,0:34:27:25,990 337 1173 547,Car,Left,Forwards,0,Front Dashcam,,00:34:29:00,0.716666667,0,0,0,1,2,0,1280x720
142,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2071,135,u22,0:34:30:65,0:34:34:00,3.35,0:34:30:65,641 246 697 321,Car,Backwards,Right,0,Front Dashcam,,00:34:32:66,0.5,0,1,1,0,3,0,1280x720
143,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2102,136,u22,0:35:02:00,0:35:06:20,4.2,0:35:02:00,645 323 728 552,Car,Forwards,Left,0,Front Dashcam,,00:35:03:66,0.283333333,0,2,1,0,2,0,1280x720
144,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2107,137,u22,0:35:06:85,0:35:12:00,5.15,0:35:06:85,623 518 672 598,Car,Forwards,Right,0,Front Dashcam,,00:35:09:00,0.216666667,0,1,1,0,2,0,1280x720
145,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2114,138,u22,0:35:14:00,0:35:19:00,5,0:35:16:00,559 274 621 390,Car,Forwards,Forwards,0,Front Dashcam,,00:35:17:00,0.216666667,0,0,0,1,2,0,1280x720
146,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2159,140,u22,0:35:59:00,0:36:03:00,4,0:35:59:00,628 248 729 372,Car,Backwards,Left,0,Cycle Cam,,00:35:59:66,0.366666667,0,3,1,0,2,0,1280x720
147,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2182,141,u22,0:36:22:00,0:36:27:00,5,0:36:23:00,846 401 963 534,Car,Left,Forwards,0,Front Dashcam,,00:36:24:00,0.366666667,0,1,1,0,2,0,1280x720
148,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2193,142,u22,0:36:33:00,0:36:39:00,6,0:36:33:00,477 187 527 282,Car,Forwards,Forwards,0,Front Dashcam,,00:36:36:00,0.6,0,2,1,0,3,0,1280x720
149,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2218,143,u22,0:36:57:30,0:37:01:00,3.7,0:36:58:58,505 373 675 518,Car,Left,Backwards,0,Front Dashcam,,00:36:58:33,0.8,0,2,1,0,2,0,1280x720
150,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2225,144,u22,0:37:04:25,0:37:09:00,4.75,0:37:04:75,621 334 655 406,Car,Backwards,Right,0,Front Dashcam,"0, -1",00:37:07:00,0.783333333,0,2,1,0,2,0,1280x720
151,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2232,145,u22,0:37:12:00,0:37:16:00,4,0:37:14:00,738 290 832 402,Car,Left,Forwards,0,Front Dashcam,,00:37:15:00,0.366666667,0,3,1,0,2,0,1280x720
152,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2237,146,u22,0:37:17:00,0:37:20:00,3,0:37:17:50,1072 345 1189 490,Car,Left,Forwards,0,Front Dashcam,,00:37:18:00,0.3,0,0,1,0,2,1,1280x720
153,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2244,147,u22,0:37:24:00,0:37:33:00,9,0:37:24:00,1021 364 1074 457,Car,Left,Forwards,1,Front Dashcam,,00:37:31:00,0.85,0,2,0,1,2,0,1280x720
154,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2263,148,u22,0:37:43:00,0:37:45:20,2.2,0:37:44:00,346 377 543 563,Car,Right,Backwards,0,Front Dashcam,,00:37:43:00,0.783333333,0,2,1,0,2,0,1280x720
155,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2266,149,u22,0:37:45:50,0:37:50:00,4.5,0:37:45:50,477 97 532 247,Car,Backwards,Right,0,Cycle cam,,00:37:46:00,0.216666667,0,2,1,0,2,0,1280x720
156,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2278,151,u22,0:37:58:00,0:38:03:00,5,0:37:59:40,400 277 462 373,Car,Backwards,Left,0,Front Dashcam,,00:38:01:00,0.7,0,1,1,0,2,0,1280x720
157,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2288,152,u22,0:38:07:10,0:38:11:00,3.9,0:38:07:10,343 241 405 371,Car,Forwards,Right,0,Front Dashcam,,00:38:08:66,0.933333333,0,4,1,1,2,0,1280x720
158,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2305,154,u22,0:38:25:00,0:38:31:00,6,0:38:25:00,552 283 609 410,None,Forwards,None,0,Front Dashcam,,00:38:29:00,0.133333333,0,1,0,0,2,1,1280x720
159,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2326,156,u22,0:38:45:60,0:38:50:00,4.4,0:38:45:60,872 144 1001 600,Car,Forwards,Right,0,Cycle Cam,,00:38:48:00,0.566666667,0,2,1,0,2,0,1280x720
160,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2364,157,u22,0:39:24:00,0:39:27:00,3,0:39:24:00,531 354 639 589,Car,Forwards,Forwards,0,Cycle Cam,,00:39:25:00,0.416666667,0,0,-1,1,2,1,1280x720
161,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2374,159,u22,0:39:33:70,0:39:36:00,2.3,0:39:34:10,461 374 1001 694,Car,Right,None,1,Front Dashcam,,00:39:33:33,0.7,0,2,0,1,2,0,1280x720
162,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2395,161,u22,0:39:54:70,0:39:58:75,4.05,0:39:54:70,602 299 649 386,Cyclist,Forwards,Forwards,0,Cycle Cam,"0, -1",00:39:56:00,0.2,0,1,0,1,2,1,1280x720
163,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2405,164,u22,0:40:04:85,0:40:07:00,2.15,0:40:05:45,631 364 805 534,Car,Right,Forwards,0,Front Dashcam,,00:40:05:00,0.7,0,2,0,1,2,0,1280x720
164,https://www.tiktok.com/@lazenskaokruzni.2/video/7242942693775510810,1,u328,0:00:02:00,0:00:12:00,10,0:00:04:00,331 481 384 584,None,Left,None,0,"Front Dashcam, Risky","0.3, -0.7",00:00:06:00,0.483333333,0,0,0,1,2,0,N/A
165,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2420,167,u22,0:40:20:00,0:40:24:00,4,0:40:22:00,683 156 751 263,Bus,Forwards,Forwards,0,Motorcycle Cam,,00:40:22:00,0.483333333,0,1,1,0,2,0,1280x720
166,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2443,169,u22,0:40:43:00,0:40:45:00,2,0:40:43:00,608 183 678 401,Car,Forwards,Left,0,Cycle Cam,,00:40:44:00,0.45,0,1,1,0,2,0,1280x720
167,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2455,171,u22,0:40:54:55,0:40:57:00,2.45,0:40:54:55,806 357 998 658,Cyclist,Forwards,Left,1,Cycle Cam,,00:40:56:00,0.333333333,0,1,0,0,2,0,1280x720
168,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2480,172,u22,0:41:19:05,0:41:21:00,1.95,0:41:19:05,603 36 678 189,Car,Forwards,None,0,Cycle Cam,"0, -1",00:41:19:33,0.3,0,1,0,1,2,0,1280x720
169,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2488,173,u22,0:41:28:00,0:41:33:00,5,0:41:28:00,892 304 1058 511,Snow Heap,Forwards,None,0,Cycle Cam,,00:41:29:00,0.716666667,0,1,0,0,2,1,1280x720
170,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2498,174,u22,0:41:37:32,0:41:40:00,2.68,0:41:37:32,502 315 623 463,Car,Backwards,Left,0,Front Dashcam,,00:41:39:00,0.483333333,0,2,1,0,2,0,1280x720
171,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2579,176,u22,0:42:59:00,0:43:01:00,2,0:42:59:00,476 270 591 470,Car,Right,Forwards,0,Front Dashcam,,00:43:00:00,0.783333333,0,3,0,1,2,0,1280x720
172,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2698,181,u22,0:44:58:00,0:45:03:00,5,0:45:00:00,538 356 690 582,Car,Right,Right,0,Back Cam,,00:44:58:66,0.3,0,1,0,1,-1,0,1280x720
173,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2718,182,u22,0:45:17:60,0:45:22:00,4.4,0:45:17:60,926 272 1115 639,Pedestrian,Forwards,Right,0,Front Dashcam,,00:45:18:33,0.633333333,0,1,0,0,2,0,1280x720
174,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2725,183,u22,0:45:25:00,0:45:28:00,3,0:45:27:00,5 329 638 657,Car,Forwards,Left,1,Front Dashcam,,00:45:26:00,0.15,0,2,1,0,2,0,1280x720
175,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2733,184,u22,0:45:33:00,0:45:39:00,6,0:45:33:00,558 196 598 243,Car,Right,Forwards,0,Front Dashcam,,00:45:35:00,0.8,0,1,0,1,2,0,1280x720
176,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2745,186,u22,0:45:45:00,0:45:47:00,2,0:45:45:00,441 263 514 390,Car,Right,Forwards,1,Front Dashcam,,00:45:46:00,0.783333333,0,2,0,1,2,0,1280x720
177,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2749,187,u22,0:45:49:00,0:45:52:50,3.5,0:45:50:80,626 359 707 454,Car,Left,Forwards,1,Front Dashcam,,00:45:52:00,0.933333333,0,2,0,1,1,0,1280x720
178,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2755,188,u22,0:45:54:20,0:45:59:00,4.8,0:45:54:90,184 162 387 515,Cyclist,Forwards,Forwards,0,Cycle Cam,,00:45:56:33,0.7,0,1,0,0,2,1,1280x720
179,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2765,189,u22,0:46:05:00,0:46:07:00,2,0:46:06:00,595 367 795 565,Car,Left,Left,0,Front Dashcam,,00:46:06:00,0.633333333,0,2,1,0,2,0,1280x720
180,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2769,190,u22,0:46:08:20,0:46:13:00,4.8,0:46:08:20,823 353 864 428,Car,Backwards,Forwards,0,Front Dashcam,,00:46:10:00,0.716666667,0,1,0,1,3,1,1280x720
181,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2774,191,u22,0:46:14:00,0:46:22:00,8,0:46:14:49,291 298 394 441,Pedestrian,Forwards,Left,0,Front Dashcam,,00:46:19:00,0.316666667,0,1,1,0,2,0,1280x720
182,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2805,192,u22,0:46:45:00,0:46:48:10,3.1,0:46:45:82,775 389 882 474,Motorcycle,Right,Forwards,0,Front Dashcam,,00:46:45:00,0.866666667,0,3,0,1,2,0,1280x720
183,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2815,194,u22,0:46:54:65,0:46:58:00,3.35,0:46:54:65,609 296 649 374,Car,Forwards,Right,0,Front Dashcam,,00:46:56:66,0.7,0,2,1,0,2,0,1280x720
184,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2838,195,u22,0:47:18:00,0:47:22:00,4,0:47:18:60,566 417 600 463,Car,Backwards,Backwards,0,Front Dashcam,,00:47:20:00,0.15,0,3,1,0,2,0,1280x720
185,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2849,197,u22,0:47:28:50,0:47:34:00,5.5,0:47:28:50,555 226 637 405,Cyclist,Forwards,Forwards,0,Front Dashcam,,00:47:31:33,0.466666667,0,0,0,-1,1,0,1280x720
186,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2867,199,u22,0:47:47:00,0:47:50:00,3,0:47:47:00,415 152 475 253,Car,Forwards,Left,0,Cycle Cam,,00:47:47:33,0.55,0,1,1,0,2,0,1280x720
187,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2874,200,u22,0:47:54:00,0:47:55:40,1.4,0:47:54:30,616 255 725 388,Motorcycle,Right,Forwards,1,Motorcycle Cam,,00:47:55:00,0.866666667,0,1,0,1,2,0,1280x720
188,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2892,202,u22,0:48:12:00,0:48:14:00,2,0:48:12:00,580 294 655 456,Pedestrian,Forwards,Forwards,0,Cycle Cam,,00:48:13:00,0.5,0,1,1,0,2,0,1280x720
189,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2899,203,u22,0:48:18:30,0:48:26:00,7.7,0:48:18:30,701 184 964 683,None,Forwards,None,0,Cycle Cam,,00:48:24:66,0.566666667,0,1,0,0,2,0,1280x720
190,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2906,204,u22,0:48:26:00,0:48:33:00,7,0:48:28:40,997 191 1138 446,None,Forwards,None,0,Front Dashcam,,00:48:31:66,0.133333333,0,2,0,0,2,0,1280x720
191,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2915,205,u22,0:48:34:08,0:48:45:00,10.92,0:48:34:08,699 119 897 469,Car,Backwards,Forwards,0,Back Cam,,00:48:43:00,0.55,0,2,0,1,2,1,1280x720
192,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2926,206,u22,0:48:46:00,0:48:51:00,5,0:48:49:60,882 181 1137 538,Car,Left,Forwards,0,Front Dashcam,,00:48:49:00,0.55,0,1,0,1,2,0,1280x720
193,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2967,210,u22,0:49:27:00,0:49:31:00,4,0:49:27:00,251 288 338 408,Car,Backwards,Left,0,Front Dashcam,,00:49:28:66,0.35,0,1,1,0,2,0,1280x720
194,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2973,211,u22,0:49:32:10,0:49:36:00,3.9,0:49:34:10,533 321 837 643,Car,Right,Forwards,0,Front Dashcam,"0, -1",00:49:34:66,0.783333333,0,1,0,1,2,0,1280x720
195,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2977,212,u22,0:49:37:00,0:49:42:00,5,0:49:37:00,373 310 430 402,Car,Right,Forwards,0,Front Dashcam,"0, -1",00:49:39:66,0.85,0,1,0,1,2,0,1280x720
196,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=2998,213,u22,0:49:58:00,0:50:01:00,3,0:49:58:00,532 399 573 472,Car,Backwards,Right,0,Front Dashcam,"0, -1",00:49:59:00,0.7,0,1,1,0,2,0,1280x720
197,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=3003,214,u22,0:50:03:00,0:50:07:00,4,0:50:04:00,614 360 662 447,None,Forwards,None,0,Cycle Cam,"0, -1",00:50:05:00,0.283333333,0,1,0,0,2,1,1280x720
198,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=3008,215,u22,0:50:08:00,0:50:15:00,7,0:50:09:00,591 158 809 484,Car,Forwards,Forwards,0,Cycle Cam,"0, -1",00:50:12:00,0.633333333,0,2,1,0,2,1,1280x720
199,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=3031,217,u22,0:50:31:00,0:50:33:00,2,0:50:32:00,993 180 1197 383,Car,Left,Backwards,0,"Front Dashcam, Risky",,00:50:31:66,0.616666667,0,1,1,0,2,0,1280x720
200,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=3038,218,u22,0:50:38:00,0:50:42:00,4,0:50:38:00,1132 216 1277 453,Car,Left,Forwards,0,Front Dashcam,,00:50:39:00,0.783333333,0,2,0,1,2,0,1280x720
201,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=3046,219,u22,0:50:46:00,0:50:48:00,2,0:50:47:00,180 226 379 585,Car,Forwards,Left,0,Motorcycle Cam,,00:50:47:00,0.333333333,0,1,0,0,2,0,1280x720
202,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=3061,220,u22,0:51:01:00,0:51:05:00,4,0:51:02:00,600 334 665 478,Car,Forwards,Left,0,"Front Dashcam, Risky","0, -1",00:51:04:33,0.2,1,2,1,0,2,0,1280x720
203,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=3070,221,u22,0:51:09:05,0:51:14:00,4.95,0:51:10:00,1131 662 1131 662,Bus-Door,Forwards,None,0,Front Dashcam,,00:51:13:00,0.483333333,0,2,1,0,2,0,1280x720
204,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=3076,222,u22,0:51:16:00,0:51:18:60,2.6,0:51:16:50,792 262 1042 678,Car-Door,Forwards,None,0,Front Dashcam,,00:51:17:66,0.816666667,0,1,1,0,2,0,1280x720
205,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=3103,223,u22,0:51:43:00,0:51:45:00,2,0:51:43:30,617 260 990 615,Car,Left,Forwards,1,Front Dashcam,"0, -1",00:51:43:33,0.85,0,3,0,1,2,0,1280x720
206,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=3106,224,u22,0:51:46:00,0:51:49:00,3,0:51:46:20,598 307 675 469,Car,Backwards,Right,0,Front Dashcam,,00:51:46:33,0.466666667,0,1,1,0,2,0,1280x720
207,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=3110,225,u22,0:51:50:00,0:51:57:00,7,0:51:51:00,657 426 779 658,Car,Left,Left,0,Front Dashcam,,00:51:54:66,0.45,0,1,1,1,2,1,1280x720
208,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=3125,226,u22,0:52:05:00,0:52:07:00,2,0:52:06:00,756 321 884 456,Bus,Left,Forwards,1,Front Dashcam,,00:52:05:66,0.55,0,1,0,1,2,0,1280x720
209,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=3132,227,u22,0:52:11:50,0:52:17:00,5.5,0:52:12:00,456 37 744 495,Car,Left,Left,0,Front Dashcam,,00:52:16:00,0.533333333,0,1,1,0,2,0,1280x720
210,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=3142,228,u22,0:52:21:05,0:52:25:00,3.95,0:52:22:00,587 287 628 369,Car-Door,Forwards,None,0,Front Dashcam,,00:52:23:33,0.25,0,2,1,0,2,0,1280x720
211,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=3147,229,u22,0:52:27:00,0:52:33:00,6,0:52:30:00,501 304 572 490,Car-Door,Forwards,None,0,Front Dashcam,,00:52:30:50,0.1,0,1,1,0,2,0,1280x720
212,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=3154,230,u22,0:52:34:00,0:52:37:00,3,0:52:34:10,814 321 863 404,Car,Forwards,Forwards,0,Front Dashcam,,00:52:34:66,0.6,0,2,1,0,2,0,1280x720
213,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=3161,231,u22,0:52:40:40,0:52:44:00,3.6,0:52:41:00,975 228 1164 487,Motorcycle,Right,Left,0,Front Dashcam,,00:52:43:33,0.466666667,0,3,0,1,2,0,1280x720
214,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=3167,232,u22,0:52:47:00,0:52:49:00,2,0:52:47:80,284 273 417 433,Car,Right,Forwards,0,Front Dashcam,,00:52:47:66,0.816666667,0,1,0,1,2,0,1280x720
215,https://www.youtube.com/watch?v=vYrxbdhLEN0&t=3171,233,u22,0:52:51:00,0:52:56:00,5,0:52:53:40,552 13 656 217,Car,Forwards,None,0,Motocycle Cam,,00:52:54:33,0.45,0,1,0,1,2,0,1280x720
